"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","home_pt_diff","visit_pt_diff","home_wl_perc","visit_wl_perc","visit_wl_as_visitor","home_wl_as_home","home_play_yest","visit_play_yest","home_3_in_4","visit_3_in_4","home_2_in_3","visit_2_in_3","label"
"200701080CHI","Sun, Jan 7, 2007","8:30p","Houston Rockets",84,"Chicago Bulls",77,6.7,8.2,0.7,0.7,0.5,0.9,0,1,0,1,1,1,0
"200701080DEN","Sun, Jan 7, 2007","9:00p","Milwaukee Bucks",92,"Denver Nuggets",104,-0.9,5.9,0.4,0.7,0.4,0.5,0,0,0,0,1,0,1
"200701090IND","Sun, Jan 7, 2007","7:00p","Atlanta Hawks",72,"Indiana Pacers",91,2.1,-10.2,0.7,0.2,0.3,0.7,0,0,0,0,0,0,1
"200701090PHI","Sun, Jan 7, 2007","7:00p","Detroit Pistons",98,"Philadelphia 76ers",89,-3,3.8,0.4,0.6,0.7,0.4,0,0,0,0,0,0,0
"200701090NJN","Sun, Jan 7, 2007","7:30p","Toronto Raptors",86,"New Jersey Nets",101,-2.1,-1.9,0.5,0.6,0.4,0.6,0,1,0,0,1,0,1
"200701090MEM","Mon, Jan 8, 2007","8:00p","Los Angeles Lakers",118,"Memphis Grizzlies",128,-4.6,3.4,0.3,0.7,0.6,0.3,0,1,0,0,0,1,1
"200701090SAS","Mon, Jan 8, 2007","8:00p","Portland Trail Blazers",84,"San Antonio Spurs",98,6.1,-3.4,0.6,0.4,0.6,0.8,0,0,0,0,1,1,1
"200701090PHO","Mon, Jan 8, 2007","9:00p","Seattle SuperSonics",102,"Phoenix Suns",113,12.3,-7.5,0.9,0.3,0,1,0,0,0,0,1,1,1
"200701090UTA","Tue, Jan 9, 2007","9:00p","Dallas Mavericks",108,"Utah Jazz",105,1.2,12.6,0.7,1,0.8,0.9,0,0,0,0,0,0,0
"200701090SAC","Tue, Jan 9, 2007","10:00p","Cleveland Cavaliers",108,"Sacramento Kings",98,1.6,1.5,0.5,0.7,0.4,0.4,0,0,0,0,0,0,0
"200701100ATL","Tue, Jan 9, 2007","7:00p","New Orleans/Oklahoma City Hornets",96,"Atlanta Hawks",77,-10.9,-11.1,0.2,0.2,0.2,0.3,0,0,0,0,0,0,0
"200701100WAS","Tue, Jan 9, 2007","7:00p","Chicago Bulls",103,"Washington Wizards",113,2.4,5.8,0.8,0.6,0.4,0.9,0,0,0,0,0,0,1
"200701100BOS","Tue, Jan 9, 2007","7:30p","Indiana Pacers",97,"Boston Celtics",84,-5.4,2.9,0.3,0.7,0.5,0.3,0,0,0,0,0,0,0
"200701100DET","Tue, Jan 9, 2007","7:30p","Charlotte Bobcats",103,"Detroit Pistons",96,5.8,-6.3,0.7,0.4,0.2,0.8,0,0,0,0,0,0,0
"200701100NYK","Tue, Jan 9, 2007","7:30p","Philadelphia 76ers",99,"New York Knicks",106,-3.2,-3.4,0.6,0.4,0.3,0.7,0,0,0,0,0,0,1
"200701100MIL","Tue, Jan 9, 2007","8:00p","Toronto Raptors",90,"Milwaukee Bucks",77,5.3,-3.9,0.7,0.5,0.4,0.8,0,0,0,0,0,1,0
"200701100MIN","Wed, Jan 10, 2007","8:00p","Los Angeles Clippers",92,"Minnesota Timberwolves",91,0.8,0.2,0.7,0.6,0.4,0.8,0,0,0,0,0,0,0
"200701100DAL","Wed, Jan 10, 2007","8:30p","Portland Trail Blazers",74,"Dallas Mavericks",99,11.1,-5.8,1,0.3,0.5,1,1,0,0,0,1,0,1
"200701100HOU","Wed, Jan 10, 2007","8:30p","Los Angeles Lakers",77,"Houston Rockets",102,8.4,3,0.7,0.7,0.6,0.9,0,0,0,0,0,1,1
"200701100DEN","Wed, Jan 10, 2007","9:00p","San Antonio Spurs",92,"Denver Nuggets",83,0.8,7,0.5,0.6,0.6,0.6,0,0,0,0,0,0,0
"200701100SEA","Wed, Jan 10, 2007","10:00p","Miami Heat",107,"Seattle SuperSonics",103,-7.8,-7.2,0.3,0.5,0.4,0.7,0,0,0,0,0,0,0
"200701100GSW","Wed, Jan 10, 2007","10:30p","Orlando Magic",91,"Golden State Warriors",76,-2.5,4.8,0.6,0.6,0.5,0.8,0,0,0,0,0,0,0
"200701110CHI","Wed, Jan 10, 2007","8:00p","New Jersey Nets",86,"Chicago Bulls",83,4.3,0.2,0.5,0.6,0.3,0.8,1,0,0,0,1,0,0
"200701110PHO","Wed, Jan 10, 2007","10:30p","Cleveland Cavaliers",90,"Phoenix Suns",109,12.7,3.2,0.9,0.8,0.5,1,0,1,0,0,0,0,1
"200701120IND","Wed, Jan 10, 2007","7:00p","Dallas Mavericks",115,"Indiana Pacers",113,2.6,12.8,0.7,1,0.8,0.8,1,1,0,0,1,1,0
"200701120PHI","Wed, Jan 10, 2007","7:00p","Milwaukee Bucks",97,"Philadelphia 76ers",110,-3.3,3.6,0.4,0.6,0.4,0.3,1,1,0,0,1,1,1
"200701120ATL","Wed, Jan 10, 2007","7:30p","Detroit Pistons",93,"Atlanta Hawks",99,-13.7,4.3,0.1,0.6,0.7,0.3,1,1,0,0,1,1,1
"200701120BOS","Wed, Jan 10, 2007","7:30p","Toronto Raptors",95,"Boston Celtics",86,-7.3,-0.9,0.2,0.6,0.4,0.3,1,1,0,1,0,1,0
"200701120NYK","Thu, Jan 11, 2007","7:30p","Charlotte Bobcats",126,"New York Knicks",110,-0.2,-6.6,0.7,0.4,0.3,0.8,0,0,0,0,0,0,0
"200701120MEM","Thu, Jan 11, 2007","8:00p","Minnesota Timberwolves",116,"Memphis Grizzlies",110,-4.4,2.4,0.3,0.7,0.5,0.4,0,1,0,0,0,0,0
"200701120NOK","Fri, Jan 12, 2007","8:00p","Washington Wizards",97,"New Orleans/Oklahoma City Hornets",104,-8.9,2.8,0.3,0.8,0.6,0.3,0,0,0,0,0,0,1
"200701120POR","Fri, Jan 12, 2007","10:00p","Sacramento Kings",87,"Portland Trail Blazers",95,-8.5,0.5,0.2,0.4,0.4,0.3,0,0,0,0,0,0,1
"200701120DEN","Fri, Jan 12, 2007","10:30p","Houston Rockets",90,"Denver Nuggets",86,-2.4,11.1,0.4,0.8,0.6,0.5,0,0,0,0,0,0,0
"200701120GSW","Fri, Jan 12, 2007","10:30p","Miami Heat",118,"Golden State Warriors",96,-3.2,-7.6,0.6,0.5,0.4,0.8,0,0,0,0,0,0,0
"200701120LAL","Fri, Jan 12, 2007","10:30p","Orlando Magic",106,"Los Angeles Lakers",109,1,7.3,0.7,0.7,0.6,0.8,0,0,0,0,0,0,1
"200701120SEA","Fri, Jan 12, 2007","10:30p","Utah Jazz",114,"Seattle SuperSonics",122,-7.4,-0.1,0.3,0.6,0.5,0.7,0,0,0,0,0,0,1
"200701130CHA","Fri, Jan 12, 2007","7:00p","Philadelphia 76ers",83,"Charlotte Bobcats",89,-4.4,-3.5,0.5,0.4,0.3,0.4,1,0,0,0,1,1,1
"200701130DET","Fri, Jan 12, 2007","7:30p","Boston Celtics",73,"Detroit Pistons",81,3.3,-8.1,0.5,0.2,0.6,0.7,0,0,0,0,1,1,1
"200701130MIN","Fri, Jan 12, 2007","8:00p","New Jersey Nets",98,"Minnesota Timberwolves",109,3.6,-0.3,0.8,0.6,0.3,0.7,1,0,0,0,1,0,1
"200701130SAS","Fri, Jan 12, 2007","8:00p","Washington Wizards",80,"San Antonio Spurs",93,7.2,3,0.6,0.8,0.6,0.8,0,0,0,0,0,0,1
"200701130CHI","Fri, Jan 12, 2007","8:30p","Memphis Grizzlies",66,"Chicago Bulls",111,5.1,-4.3,0.5,0.3,0.2,0.8,0,1,0,0,1,0,1
"200701130PHO","Fri, Jan 12, 2007","9:00p","Orlando Magic",101,"Phoenix Suns",107,12.9,6.3,0.9,0.6,0.5,1,0,0,0,0,0,0,1
"200701130UTA","Sat, Jan 13, 2007","9:00p","Miami Heat",119,"Utah Jazz",110,-0.8,-5.6,0.6,0.5,0.4,0.8,1,1,0,0,0,1,0
"200701130SAC","Sat, Jan 13, 2007","10:00p","Houston Rockets",115,"Sacramento Kings",111,0.4,9.6,0.4,0.8,0.6,0.4,1,1,0,0,0,1,0
"200701130LAC","Sat, Jan 13, 2007","10:30p","Cleveland Cavaliers",104,"Los Angeles Clippers",92,3.5,1.5,0.7,0.8,0.5,0.6,0,0,0,0,0,0,0
"200701140TOR","Sat, Jan 13, 2007","1:00p","Dallas Mavericks",97,"Toronto Raptors",96,-0.2,9.8,0.6,1,0.8,0.8,0,0,0,1,0,1,0
"200701140POR","Sat, Jan 13, 2007","9:00p","Denver Nuggets",109,"Portland Trail Blazers",93,-7.6,-3.7,0.3,0.3,0.5,0.4,1,1,0,0,1,1,0
"200701150CHA","Sat, Jan 13, 2007","1:00p","Milwaukee Bucks",99,"Charlotte Bobcats",91,-3.6,-0.3,0.6,0.5,0.3,0.5,1,0,1,0,1,0,0
"200701150NYK","Sat, Jan 13, 2007","1:00p","Sacramento Kings",97,"New York Knicks",102,-1.9,1.8,0.6,0.4,0.3,0.7,0,1,0,0,0,0,1
"200701150WAS","Sat, Jan 13, 2007","1:00p","Utah Jazz",111,"Washington Wizards",114,1,-2.3,0.7,0.5,0.5,1,1,1,1,0,1,0,1
"200701150ATL","Sat, Jan 13, 2007","2:00p","Boston Celtics",96,"Atlanta Hawks",100,-12.9,-7.4,0.2,0.2,0.5,0.4,0,1,0,1,0,1,1
"200701150CHI","Sun, Jan 14, 2007","2:00p","San Antonio Spurs",87,"Chicago Bulls",99,5.7,10.4,0.5,0.7,0.6,0.8,0,0,0,0,0,0,1
"200701150PHI","Sun, Jan 14, 2007","2:00p","Toronto Raptors",104,"Philadelphia 76ers",86,-6.2,-0.4,0.3,0.5,0.5,0.3,0,1,0,0,0,0,0
"200701150DET","Mon, Jan 15, 2007","3:30p","Minnesota Timberwolves",94,"Detroit Pistons",90,2.5,4,0.5,0.8,0.5,0.7,0,0,0,0,0,0,0
"200701150NJN","Mon, Jan 15, 2007","3:30p","Indiana Pacers",95,"New Jersey Nets",105,-1.6,3.4,0.5,0.7,0.5,0.7,0,0,0,0,0,0,1
"200701150GSW","Mon, Jan 15, 2007","4:00p","Los Angeles Clippers",93,"Golden State Warriors",108,-5.5,1.8,0.5,0.6,0.5,0.7,0,0,0,0,0,0,1
"200701150MEM","Mon, Jan 15, 2007","7:30p","Phoenix Suns",137,"Memphis Grizzlies",122,-8.5,14,0.3,1,1,0.4,0,0,0,0,0,0,0
"200701150LAL","Mon, Jan 15, 2007","10:00p","Miami Heat",118,"Los Angeles Lakers",124,-0.4,-2.1,0.7,0.6,0.5,0.9,0,0,0,0,0,1,1
"200701160NOK","Mon, Jan 15, 2007","8:00p","Orlando Magic",78,"New Orleans/Oklahoma City Hornets",84,-8.5,5.4,0.3,0.5,0.4,0.4,0,0,0,0,0,1,1
"200701160DAL","Mon, Jan 15, 2007","8:30p","Houston Rockets",96,"Dallas Mavericks",109,8.6,10.5,1,0.9,0.6,1,0,0,0,0,0,1,1
"200701160SEA","Mon, Jan 15, 2007","10:00p","Cleveland Cavaliers",96,"Seattle SuperSonics",101,-7.9,4.3,0.3,0.9,0.5,0.8,0,0,0,0,0,0,1
"200701170CHA","Mon, Jan 15, 2007","7:00p","New Jersey Nets",92,"Charlotte Bobcats",85,-5.6,-0.2,0.5,0.6,0.3,0.4,0,0,1,0,1,0,0
"200701170TOR","Mon, Jan 15, 2007","7:00p","Sacramento Kings",85,"Toronto Raptors",101,2.7,2,0.6,0.4,0.3,0.7,1,0,0,1,1,1,1
"200701170WAS","Mon, Jan 15, 2007","7:00p","New York Knicks",98,"Washington Wizards",99,0.8,-1.6,0.7,0.6,0.4,1,0,0,1,0,1,0,1
"200701170DET","Tue, Jan 16, 2007","7:30p","Utah Jazz",100,"Detroit Pistons",99,-0.6,-1.4,0.4,0.5,0.5,0.6,1,0,0,1,0,1,0
"200701170MEM","Tue, Jan 16, 2007","8:00p","Philadelphia 76ers",102,"Memphis Grizzlies",118,-9.7,-6.1,0.3,0.3,0.3,0.4,1,0,0,0,0,0,1
"200701170MIL","Tue, Jan 16, 2007","8:00p","Chicago Bulls",99,"Milwaukee Bucks",90,-0.1,7.1,0.5,0.6,0.4,0.8,0,0,0,0,0,0,0
"200701170MIN","Wed, Jan 17, 2007","8:00p","Atlanta Hawks",105,"Minnesota Timberwolves",88,4.2,-11.9,0.8,0.3,0.2,0.8,0,0,0,0,0,0,0
"200701170HOU","Wed, Jan 17, 2007","8:30p","Phoenix Suns",100,"Houston Rockets",91,9.7,13.2,0.9,1,1,0.9,0,0,0,0,0,0,0
"200701170SAS","Wed, Jan 17, 2007","9:00p","Los Angeles Lakers",100,"San Antonio Spurs",96,5.7,-0.2,0.6,0.7,0.5,0.8,0,0,0,0,0,0,0
"200701170POR","Wed, Jan 17, 2007","10:00p","Cleveland Cavaliers",76,"Portland Trail Blazers",94,-6.9,3.5,0.3,0.8,0.5,0.4,0,0,0,0,0,0,1
"200701170LAC","Wed, Jan 17, 2007","10:30p","Golden State Warriors",109,"Los Angeles Clippers",115,1.3,-4.9,0.6,0.5,0.3,0.5,0,0,0,0,0,0,1
"200701180MIA","Wed, Jan 17, 2007","7:00p","Indiana Pacers",101,"Miami Heat",104,-4,1.6,0.5,0.6,0.5,0.6,0,0,0,0,0,0,1
"200701180DAL","Wed, Jan 17, 2007","9:30p","Los Angeles Lakers",95,"Dallas Mavericks",114,9.7,1.8,1,0.8,0.5,1.1,0,0,0,0,0,0,1
"200701190ORL","Wed, Jan 17, 2007","7:00p","Washington Wizards",114,"Orlando Magic",93,5.7,-0.6,0.5,0.7,0.6,0.7,0,0,0,0,0,0,0
"200701190PHI","Wed, Jan 17, 2007","7:00p","Miami Heat",95,"Philadelphia 76ers",98,-5.2,-5.3,0.3,0.5,0.4,0.3,1,0,0,0,1,0,1
"200701190TOR","Wed, Jan 17, 2007","7:00p","Utah Jazz",102,"Toronto Raptors",94,4,-1.6,0.6,0.5,0.5,0.7,0,1,1,1,1,0,0
"200701190ATL","Wed, Jan 17, 2007","7:30p","Charlotte Bobcats",96,"Atlanta Hawks",75,-9.2,-2.4,0.4,0.5,0.4,0.4,0,0,0,0,0,0,0
"200701190BOS","Thu, Jan 18, 2007","7:30p","Sacramento Kings",96,"Boston Celtics",91,-6.7,-0.1,0.2,0.3,0.3,0.2,0,0,0,0,0,0,0
"200701190NYK","Thu, Jan 18, 2007","7:30p","New Jersey Nets",101,"New York Knicks",100,-2.8,1.6,0.5,0.7,0.4,0.8,0,0,0,0,0,1,0
"200701190MIN","Fri, Jan 19, 2007","8:00p","Detroit Pistons",104,"Minnesota Timberwolves",98,2.8,-0.8,0.8,0.3,0.6,0.7,0,0,0,0,0,0,0
"200701190SAS","Fri, Jan 19, 2007","8:00p","New Orleans/Oklahoma City Hornets",86,"San Antonio Spurs",99,6,-4.4,0.6,0.4,0.2,0.7,0,0,0,0,0,0,1
"200701190PHO","Fri, Jan 19, 2007","9:00p","Portland Trail Blazers",101,"Phoenix Suns",106,14.3,-6.6,1.1,0.3,0.5,1,0,0,0,0,0,0,1
"200701190DEN","Fri, Jan 19, 2007","10:30p","Cleveland Cavaliers",99,"Denver Nuggets",110,-1.6,0.4,0.4,0.7,0.5,0.5,0,0,0,0,0,0,1
"200701190SEA","Fri, Jan 19, 2007","10:30p","Milwaukee Bucks",72,"Seattle SuperSonics",99,-8.2,-2.1,0.3,0.4,0.4,0.8,0,0,0,0,0,0,1
"200701200LAC","Fri, Jan 19, 2007","3:30p","Memphis Grizzlies",91,"Los Angeles Clippers",112,-0.4,-6.6,0.6,0.4,0.1,0.6,0,0,0,0,0,0,1
"200701200CHA","Fri, Jan 19, 2007","7:00p","Atlanta Hawks",85,"Charlotte Bobcats",104,1,-8.6,0.6,0.4,0.3,0.4,0,0,0,0,0,1,1
"200701200IND","Fri, Jan 19, 2007","7:00p","New York Knicks",108,"Indiana Pacers",106,0.3,-0.8,0.5,0.5,0.3,0.7,0,1,0,0,0,0,0
"200701200DET","Fri, Jan 19, 2007","7:30p","Sacramento Kings",74,"Detroit Pistons",91,0.4,-2.1,0.4,0.3,0.3,0.5,0,1,0,0,0,0,1
"200701200NJN","Fri, Jan 19, 2007","8:00p","Orlando Magic",94,"New Jersey Nets",101,1.8,3.9,0.8,0.5,0.3,0.8,1,0,1,0,0,0,1
"200701200NOK","Fri, Jan 19, 2007","8:00p","Los Angeles Lakers",103,"New Orleans/Oklahoma City Hornets",113,-4.9,-1.4,0.4,0.7,0.5,0.4,0,0,0,1,0,1,1
"200701200WAS","Sat, Jan 20, 2007","8:00p","Boston Celtics",110,"Washington Wizards",115,0.8,-4.9,0.7,0.2,0.4,1,0,0,0,0,0,0,1
"200701200CHI","Sat, Jan 20, 2007","8:30p","Utah Jazz",95,"Chicago Bulls",85,7.4,-1.8,0.6,0.5,0.5,0.8,0,0,0,0,0,0,0
"200701200HOU","Sat, Jan 20, 2007","8:30p","Denver Nuggets",121,"Houston Rockets",113,6.3,-1.6,0.8,0.4,0.5,0.8,0,1,0,0,0,0,0
"200701200GSW","Sat, Jan 20, 2007","10:30p","Cleveland Cavaliers",106,"Golden State Warriors",104,-4.2,-1.7,0.5,0.6,0.5,0.7,0,1,0,0,0,1,0
"200701210MIA","Sat, Jan 20, 2007","1:00p","Dallas Mavericks",99,"Miami Heat",93,-5,10.2,0.5,1,0.9,0.7,0,0,0,0,1,0,0
"200701210PHI","Sat, Jan 20, 2007","6:00p","San Antonio Spurs",99,"Philadelphia 76ers",85,-5.2,5,0.3,0.6,0.6,0.4,0,1,0,0,0,1,0
"200701210PHO","Sat, Jan 20, 2007","8:00p","Minnesota Timberwolves",102,"Phoenix Suns",131,12.6,0.3,1.1,0.7,0.6,1,1,1,0,0,1,1,1
"200701210POR","Sat, Jan 20, 2007","9:00p","Milwaukee Bucks",95,"Portland Trail Blazers",99,-6.8,-5.5,0.3,0.3,0.4,0.5,1,1,0,0,1,0,1
"200701220CLE","Sat, Jan 20, 2007","7:00p","Orlando Magic",90,"Cleveland Cavaliers",79,-0.8,4.5,0.7,0.5,0.2,0.9,1,1,0,0,1,1,0
"200701220IND","Sat, Jan 20, 2007","7:00p","Chicago Bulls",91,"Indiana Pacers",98,0.8,5.4,0.5,0.5,0.5,0.6,1,0,0,0,1,0,1
"200701220TOR","Sun, Jan 21, 2007","7:00p","Charlotte Bobcats",84,"Toronto Raptors",105,4.2,3.6,0.6,0.7,0.4,0.6,0,0,0,0,0,0,1
"200701220BOS","Sun, Jan 21, 2007","7:30p","San Antonio Spurs",93,"Boston Celtics",89,-4.4,5,0.2,0.6,0.7,0.1,1,1,0,1,1,1,0
"200701220MIA","Sun, Jan 21, 2007","7:30p","New York Knicks",83,"Miami Heat",101,-4.6,-1.2,0.5,0.5,0.4,0.6,1,0,1,0,0,1,1
"200701220DEN","Sun, Jan 21, 2007","9:00p","Memphis Grizzlies",98,"Denver Nuggets",115,-2.2,-7.1,0.4,0.4,0.1,0.5,1,0,0,0,1,0,1
"200701220UTA","Mon, Jan 22, 2007","9:00p","Minnesota Timberwolves",91,"Utah Jazz",106,1.5,-1.8,0.6,0.7,0.6,0.7,0,0,0,0,0,1,1
"200701220SAC","Mon, Jan 22, 2007","10:00p","New Jersey Nets",87,"Sacramento Kings",88,-2.9,5,0.3,0.9,0.5,0.4,0,0,0,0,0,0,1
"200701220LAL","Mon, Jan 22, 2007","10:30p","Golden State Warriors",103,"Los Angeles Lakers",108,-1.5,-6.3,0.7,0.4,0.3,0.9,0,0,0,0,0,0,1
"200701230ORL","Mon, Jan 22, 2007","7:00p","Dallas Mavericks",111,"Orlando Magic",95,5.7,10.4,0.6,1,0.9,0.6,0,0,0,0,1,0,0
"200701230PHI","Mon, Jan 22, 2007","7:00p","New Orleans/Oklahoma City Hornets",96,"Philadelphia 76ers",102,-5.6,-2.4,0.3,0.5,0.2,0.3,0,0,0,0,0,1,1
"200701230WAS","Mon, Jan 22, 2007","7:00p","Phoenix Suns",127,"Washington Wizards",105,1.2,14.8,0.7,1.1,1,1,0,0,0,0,0,1,0
"200701230CHI","Mon, Jan 22, 2007","8:30p","Atlanta Hawks",86,"Chicago Bulls",94,4,-9.2,0.4,0.4,0.2,0.7,0,0,0,0,1,0,1
"200701230SEA","Mon, Jan 22, 2007","10:00p","Denver Nuggets",117,"Seattle SuperSonics",112,-4.1,0.5,0.4,0.5,0.6,0.8,0,1,0,1,0,1,0
"200701230LAC","Mon, Jan 22, 2007","10:30p","Milwaukee Bucks",96,"Los Angeles Clippers",115,0.8,-7.5,0.6,0.2,0.4,0.6,0,0,0,0,0,1,1
"200701240CHA","Tue, Jan 23, 2007","7:00p","Detroit Pistons",103,"Charlotte Bobcats",92,0.6,2.2,0.6,0.5,0.7,0.5,0,0,0,0,0,0,0
"200701240CLE","Tue, Jan 23, 2007","7:00p","Philadelphia 76ers",118,"Cleveland Cavaliers",115,-2.3,-6.1,0.6,0.3,0.3,0.8,0,1,1,0,1,1,0
"200701240IND","Tue, Jan 23, 2007","7:00p","Miami Heat",94,"Indiana Pacers",96,1,0.1,0.5,0.6,0.4,0.6,0,0,0,0,0,1,1
"200701240TOR","Tue, Jan 23, 2007","7:00p","New Orleans/Oklahoma City Hornets",88,"Toronto Raptors",90,6.9,-4,0.7,0.4,0.2,0.7,0,1,0,1,0,0,1
"200701240BOS","Tue, Jan 23, 2007","7:30p","Atlanta Hawks",82,"Boston Celtics",76,-4.2,-7.4,0.2,0.4,0.2,0.1,0,1,0,0,1,0,0
"200701240NYK","Tue, Jan 23, 2007","7:30p","Phoenix Suns",112,"New York Knicks",107,-0.8,16.9,0.5,1.1,1,0.7,0,1,0,1,0,1,0
"200701240SAS","Wed, Jan 24, 2007","9:00p","Houston Rockets",90,"San Antonio Spurs",85,5.8,2.9,0.7,0.7,0.6,0.7,0,0,0,0,0,0,0
"200701240UTA","Wed, Jan 24, 2007","9:00p","Memphis Grizzlies",132,"Utah Jazz",130,2,-9.4,0.6,0.3,0.1,0.8,0,0,0,0,0,0,0
"200701240POR","Wed, Jan 24, 2007","10:00p","Minnesota Timberwolves",98,"Portland Trail Blazers",101,-5.4,-3.9,0.4,0.6,0.5,0.5,0,0,0,0,0,0,1
"200701240SAC","Wed, Jan 24, 2007","10:00p","Milwaukee Bucks",106,"Sacramento Kings",114,-5.1,-8.4,0.3,0.2,0.4,0.4,0,0,0,0,0,0,1
"200701240GSW","Wed, Jan 24, 2007","10:30p","New Jersey Nets",109,"Golden State Warriors",110,-7.8,3.9,0.3,0.8,0.5,0.7,0,0,0,0,0,0,1
"200701250CHI","Wed, Jan 24, 2007","8:00p","Dallas Mavericks",85,"Chicago Bulls",96,4.9,9.6,0.5,1,1,0.7,0,0,1,0,0,0,1
"200701250LAC","Wed, Jan 24, 2007","10:30p","New Jersey Nets",101,"Los Angeles Clippers",102,1.7,3,0.6,0.7,0.4,0.6,0,0,0,0,0,0,1
"200701260DET","Wed, Jan 24, 2007","7:00p","Washington Wizards",99,"Detroit Pistons",96,4,0.7,0.6,0.7,0.6,0.5,1,0,0,0,0,0,0
"200701260ORL","Wed, Jan 24, 2007","7:00p","Atlanta Hawks",93,"Orlando Magic",90,1.2,-5.4,0.5,0.5,0.3,0.6,0,1,0,0,0,1,0
"200701260PHI","Wed, Jan 24, 2007","7:00p","Cleveland Cavaliers",105,"Philadelphia 76ers",97,-4.7,-2.9,0.4,0.5,0.6,0.4,1,1,1,1,1,0,0
"200701260TOR","Wed, Jan 24, 2007","7:00p","Boston Celtics",90,"Toronto Raptors",96,7.3,-5.6,0.8,0.1,0.3,0.7,1,1,0,1,1,1,1
"200701260NYK","Thu, Jan 25, 2007","7:30p","Miami Heat",96,"New York Knicks",116,-0.3,1.4,0.5,0.6,0.4,0.7,0,0,0,0,0,0,1
"200701260NOK","Thu, Jan 25, 2007","8:00p","Sacramento Kings",84,"New Orleans/Oklahoma City Hornets",88,-2.8,-5.5,0.4,0.3,0.3,0.5,0,1,0,0,1,1,1
"200701260SAS","Fri, Jan 26, 2007","8:00p","Memphis Grizzlies",96,"San Antonio Spurs",112,5.5,-9,0.7,0.4,0.1,0.6,0,0,0,0,0,0,1
"200701260HOU","Fri, Jan 26, 2007","8:30p","Portland Trail Blazers",69,"Houston Rockets",99,3.2,-4.3,0.7,0.5,0.4,0.7,0,0,0,0,0,0,1
"200701260MIL","Fri, Jan 26, 2007","8:30p","Phoenix Suns",98,"Milwaukee Bucks",90,-10.9,17.2,0.1,1.1,1,0.7,0,0,0,0,0,0,0
"200701260UTA","Fri, Jan 26, 2007","9:00p","Denver Nuggets",111,"Utah Jazz",116,0.7,1.4,0.5,0.6,0.6,0.7,0,0,0,0,0,0,1
"200701260LAL","Fri, Jan 26, 2007","10:30p","Charlotte Bobcats",106,"Los Angeles Lakers",97,-2,-1.6,0.7,0.5,0.4,0.9,0,0,0,0,0,0,0
"200701260SEA","Fri, Jan 26, 2007","10:30p","Minnesota Timberwolves",100,"Seattle SuperSonics",102,-2.7,-4.4,0.4,0.5,0.4,0.7,0,0,0,0,0,0,1
"200701270ATL","Fri, Jan 26, 2007","7:00p","Philadelphia 76ers",104,"Atlanta Hawks",89,-3.8,-5.3,0.6,0.4,0.3,0.3,0,0,1,1,1,1,0
"200701270IND","Fri, Jan 26, 2007","7:00p","Toronto Raptors",84,"Indiana Pacers",102,1.1,6.6,0.5,0.8,0.6,0.6,0,0,0,0,0,1,1
"200701270MEM","Fri, Jan 26, 2007","8:00p","Portland Trail Blazers",135,"Memphis Grizzlies",132,-11.5,-5.5,0.3,0.5,0.4,0.5,0,0,0,0,0,0,0
"200701270NOK","Fri, Jan 26, 2007","8:00p","Utah Jazz",83,"New Orleans/Oklahoma City Hornets",94,-1.6,2.6,0.5,0.6,0.6,0.6,1,0,1,0,1,0,1
"200701270CHI","Fri, Jan 26, 2007","8:30p","Miami Heat",97,"Chicago Bulls",100,6.5,2.2,0.6,0.6,0.4,0.7,0,1,0,0,0,1,1
"200701270DAL","Fri, Jan 26, 2007","8:30p","Sacramento Kings",104,"Dallas Mavericks",106,7.6,-5.5,0.9,0.3,0.3,1.1,0,1,0,1,0,1,1
"200701270DEN","Sat, Jan 27, 2007","9:00p","New Jersey Nets",112,"Denver Nuggets",102,2,2.4,0.6,0.6,0.4,0.5,1,0,0,0,0,1,0
"200701270GSW","Sat, Jan 27, 2007","10:30p","Charlotte Bobcats",105,"Golden State Warriors",131,-5.4,-0.1,0.4,0.6,0.5,0.8,0,1,0,0,0,0,1
"200701270LAC","Sat, Jan 27, 2007","10:30p","Minnesota Timberwolves",101,"Los Angeles Clippers",87,2.3,-4.8,0.7,0.4,0.4,0.7,0,1,0,0,0,1,0
"200701280CLE","Sat, Jan 27, 2007","1:00p","Phoenix Suns",115,"Cleveland Cavaliers",100,-3,15.2,0.5,1.1,1,0.8,0,1,0,0,0,0,0
"200701280LAL","Sat, Jan 27, 2007","3:30p","San Antonio Spurs",96,"Los Angeles Lakers",94,-3.3,7.6,0.6,0.8,0.7,0.9,1,1,0,0,0,1,0
"200701280MIL","Sat, Jan 27, 2007","3:30p","New York Knicks",105,"Milwaukee Bucks",107,-11.4,2.9,0.1,0.6,0.3,0.7,1,0,0,0,1,0,1
"200701280BOS","Sat, Jan 27, 2007","6:00p","Washington Wizards",105,"Boston Celtics",91,-5.9,0.7,0.1,0.7,0.6,0.1,0,0,0,0,0,0,0
"200701280DET","Sat, Jan 27, 2007","6:30p","Indiana Pacers",87,"Detroit Pistons",95,1.3,4,0.5,0.6,0.5,0.5,0,1,0,0,0,0,1
"200701280SEA","Sat, Jan 27, 2007","10:00p","Los Angeles Clippers",98,"Seattle SuperSonics",76,-3.1,-0.6,0.4,0.6,0.4,0.7,1,0,0,0,0,0,0
